name,url,category,brand,specifications,prices
Laptop Asus Vivobook 15 OLED A1505VA i5 13500H/16GB/512GB/120Hz/Win11 (MA467W),https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-ma467w,laptop,Asus,"{'Công nghệ CPU': 'Intel Core i5 Raptor Lake - 13500H', 'Số nhân': '12', 'Số luồng': '16', 'Tốc độ CPU': '2.6GHz', 'Tốc độ tối đa': 'Turbo Boost 4.7 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (8 GB onboard + 1 khe 8 GB)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '24 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '15.6""', 'Độ phân giải': '2.8K (2880 x 1620) - OLED', 'Tần số quét': '120Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'Thời gian phản hồi 0.2 ms', 'Card màn hình': 'Card tích hợp - Intel Iris Xe Graphics', 'Công nghệ âm thanh': 'SonicMaster audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'HD webcam', 'Tính năng khác': 'Lớp phủ ASUS Antimicrobial Guard', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 356.8 mm - Rộng 227.6 mm - Dày 19.9 mm - 1.7 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 50Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Đen', 'price': 17390000.0}]"
Laptop Lenovo Ideapad Slim 3 15IAH8 i5 12450H/16GB/512GB/Win11 (83ER000EVN),https://www.thegioididong.com/laptop/lenovo-ideapad-slim-3-15iah8-i5-83er00evn,laptop,Lenovo,"{'Công nghệ CPU': 'Intel Core i5 Alder Lake - 12450H', 'Số nhân': '8', 'Số luồng': '12', 'Tốc độ CPU': '2GHz', 'Tốc độ tối đa': 'Turbo Boost 4.4 GHz', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5 (Onboard)', 'Tốc độ Bus RAM': '4800 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '60Hz', 'Công nghệ màn hình': 'Low Blue Light', 'Card màn hình': 'Card tích hợp - Intel UHD Graphics', 'Công nghệ âm thanh': 'Dolby Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'TPM 2.0', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 359.3 mm - Rộng 235 mm - Dày 17.9 mm - 1.62 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '47 Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Xám', 'price': 13990000.0}]"
Laptop HP Pavilion X360 14 ek2027TU Core 7 150U/16GB/512GB/Win11 (9Z2V9PA),https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2027tu-core-7-9z2v9pa,laptop,HP,"{'Công nghệ CPU': 'Intel Core 7 Raptor Lake - 150U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': 'Hãng không công bố', 'Tốc độ tối đa': 'Turbo Boost 5.40 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 (Onboard)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0', 'Màn hình': '14""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '60Hz', 'Độ phủ màu': '62.5% sRGB', 'Công nghệ màn hình': 'Tấm nền IPS', 'Màn hình cảm ứng': 'Cảm ứng', 'Card màn hình': 'Card tích hợp - Intel Graphics', 'Công nghệ âm thanh': 'HP Audio Boost', 'Cổng giao tiếp': '2 x USB 3.2', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Khe đọc thẻ nhớ': 'Micro SD', 'Webcam': 'HP TrueVision 5 MP', 'Tính năng khác': 'Màn hình gập 360 độ', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 322 mm - Rộng 210 mm - Dày 18.9 mm - 1.51 kg', 'Chất liệu': 'Vỏ nhựa - chiếu nghỉ tay bằng kim loại', 'Thông tin Pin': '3-cell, 43Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Vàng', 'price': 28290000.0}]"
Laptop HP Gaming VICTUS 16 s0173AX R5 7640HS/16GB/512GB/6GB RTX3050/144Hz/Win11 (A9LG9PA),https://www.thegioididong.com/laptop/hp-victus-16-s0173ax-r5-a9lg9pa,laptop,HP,"{'Công nghệ CPU': 'AMD Ryzen 5 - 7640HS', 'Số nhân': '6', 'Số luồng': '12', 'Tốc độ CPU': '4.30 GHz', 'Tốc độ tối đa': 'Turbo Boost 5.0 GHz', 'NPU': 'AMD XDNA', 'Hiệu năng xử lý AI (TOPS)': 'Max 10 TOPS', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '5600 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)', 'Màn hình': '16.1""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'Công nghệ âm thanh': 'Audio by BO', 'Cổng giao tiếp': '3 x USB 3.2', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Công tắc khóa camera', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 1 vùng', 'Kích thước': 'Dài 369 mm - Rộng 259.4 mm - Dày 22.9 mm - 2.31 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '4-cell, 70Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Đen', 'price': 19390000.0}]"
Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043885),https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-71043885,laptop,Dell,"{'Công nghệ CPU': 'Intel Core i5 Raptor Lake - 1334U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': '1.3GHz', 'Tốc độ tối đa': 'Turbo Boost 4.6 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '2666 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '120Hz', 'Công nghệ màn hình': 'WVA', 'Card màn hình': 'Card tích hợp - Intel Iris Xe Graphics', 'Công nghệ âm thanh': 'Realtek Audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'HD webcam', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 358.5 mm - Rộng 235.56 mm - Dày 18.99 mm - 1.66 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 41Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 18490000.0}]"
Laptop MSI Gaming GF63 Thin 12VE i5 12450H/8GB/512GB/6GB RTX4050/144Hz/Win11 (460VN),https://www.thegioididong.com/laptop/msi-gaming-gf63-thin-12ve-i5-460vn,laptop,MSI,"{'Công nghệ CPU': 'Intel Core i5 Alder Lake - 12450H', 'Số nhân': '8', 'Số luồng': '12', 'Tốc độ CPU': '2GHz', 'Tốc độ tối đa': 'Turbo Boost 4.4 GHz', 'RAM': '8 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe rời)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 4050, 6 GB', 'Công nghệ âm thanh': 'Hi-Res Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Bluetooth 5.2', 'Webcam': 'HD webcam', 'Tản nhiệt': 'Cooler Boost', 'Đèn bàn phím': 'Đơn sắc - Màu đỏ', 'Kích thước': 'Dài 359 mm - Rộng 254 mm - Dày 21.7 mm - 1.86 kg', 'Chất liệu': 'Nắp lưng và chiếu nghỉ tay bằng kim loại', 'Thông tin Pin': '3-cell Li-ion, 52.4 Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Đen', 'price': 18690000.0}]"
Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U165W11SLU),https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530i5u165w11slu,laptop,Dell,"{'Công nghệ CPU': 'Intel Core i5 Raptor Lake - 1334U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': '1.3GHz', 'Tốc độ tối đa': 'Turbo Boost 4.6 GHz', 'RAM': '16 GB (Nguyên bản 8GB, được nâng cấp thêm 8GB)', 'Loại RAM': 'DDR4 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '2666 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '120Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Chống chói Anti Glare', 'Card màn hình': 'Card tích hợp - Intel Iris Xe Graphics', 'Công nghệ âm thanh': 'Realtek Audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'HD webcam', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 358.5 mm - Rộng 235.56 mm - Dày 18.99 mm - 1.66 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 41Wh', 'Hệ điều hành': 'Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 18490000.0}]"
Laptop Acer Aspire 16 AI A16 71M 59L5 Ultra 5 125H/16GB/512GB/Win11 (NX.J4YSV.001),https://www.thegioididong.com/laptop/acer-aspire-16-ai-a16-71m-59l5-ultra-5-nxj4ysv001,laptop,Acer,"{'Công nghệ CPU': 'Intel Core Ultra 5 Meteor Lake - 125H', 'Số nhân': '14', 'Số luồng': '18', 'Tốc độ CPU': '1.2GHz', 'Tốc độ tối đa': 'Turbo Boost 4.5 GHz', 'NPU': 'Intel AI Boost', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5X (Onboard)', 'Tốc độ Bus RAM': 'Lên đến 8533 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)', 'Màn hình': '16""', 'Độ phân giải': 'Full HD+', 'Tần số quét': '60Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'TFT', 'Card màn hình': 'Card tích hợp - Intel Arc Graphics', 'Công nghệ âm thanh': 'Acer Purified Voice', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'HD webcam', 'Tính năng khác': 'Bản lề mở 180 độ', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 359.7 mm - Rộng 253.22 mm - Dày 17.9 mm - 1.64 kg', 'Chất liệu': 'Vỏ nhựa - nắp lưng bằng kim loại', 'Thông tin Pin': '3-cell, 53Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Xám', 'price': 17790000.0}]"
Laptop Acer Aspire Lite 14 51M 36PN i3 1215U/8GB/512GB/Win11 (NX.KTWSV.001),https://www.thegioididong.com/laptop/acer-aspire-lite-14-51m-36pn-i3-nxktwsv001,laptop,Acer,"{'Công nghệ CPU': 'Intel Core i3 Alder Lake - 1215U', 'Số nhân': '6', 'Số luồng': '8', 'Tốc độ CPU': '1.2GHz', 'Tốc độ tối đa': 'Turbo Boost 4.4 GHz', 'RAM': '8 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe trống)', 'Tốc độ Bus RAM': '4800 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '14""', 'Độ phân giải': 'Full HD+ (1920 x 1200)', 'Tần số quét': '60Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'TFT', 'Card màn hình': 'Card tích hợp - Intel UHD Graphics', 'Công nghệ âm thanh': 'Stereo speakers', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Khe đọc thẻ nhớ': 'Micro SD', 'Webcam': 'Full HD Webcam', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 313.3 mm - Rộng 218 mm - Dày 16.9 mm - 1.5 kg', 'Chất liệu': 'Vỏ nhựa - nắp lưng bằng kim loại', 'Thông tin Pin': '3-cell Li-ion, 58 Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 10490000.0}]"
Laptop Asus TUF Gaming F15 FX507ZC4 i7 12700H/16GB/512GB/4GB RTX3050/144Hz/Win11 (HNi7MW),https://www.thegioididong.com/laptop/asus-tuf-gaming-f15-fx507zc4-i7-hni7mw,laptop,Asus,"{'Công nghệ CPU': 'Intel Core i7 Alder Lake - 12700H', 'Số nhân': '14', 'Số luồng': '20', 'Tốc độ CPU': '2.30 GHz', 'Tốc độ tối đa': 'Turbo Boost 4.7 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 16 GB + 1 khe rời)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '62.5% sRGB', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 3050, 4 GB', 'Công nghệ âm thanh': 'Hi-Res Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Bluetooth 5.2', 'Webcam': 'HD webcam', 'Tính năng khác': 'MUX Switch', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 1 vùng', 'Kích thước': 'Dài 354 mm - Rộng 251 mm - Dày 24.9 mm - 2.2 kg', 'Chất liệu': 'Vỏ nhựa - nắp lưng bằng kim loại', 'Thông tin Pin': '4-cell, 56Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Xám', 'price': 22690000.0}]"
Laptop Asus Vivobook 15 OLED A1505VA i5 13500H/16GB/512GB/Win11 (L1341W),https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-l1341w?utm_flashsale=1,laptop,Asus,"{'Công nghệ CPU': 'Intel Core i5 Raptor Lake - 13500H', 'Số nhân': '12', 'Số luồng': '16', 'Tốc độ CPU': '2.6GHz', 'Tốc độ tối đa': 'Turbo Boost 4.7 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (8 GB onboard + 1 khe 8 GB)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '24 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080) OLED', 'Tần số quét': '60Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'Độ sáng 600 nits', 'Card màn hình': 'Card tích hợp - Intel Iris Xe Graphics', 'Công nghệ âm thanh': 'SonicMaster audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'HD webcam', 'Tản nhiệt': 'Tản nhiệt ASUS IceCool Plus', 'Tính năng khác': 'Lớp phủ ASUS Antimicrobial Guard', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 356.8 mm - Rộng 227.6 mm - Dày 19.9 mm - 1.7 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '3-cell, 50Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Đen', 'price': 17390000.0}]"
Laptop Asus Zenbook 14 OLED UX3402VA i5 13500H/16GB/512GB/90Hz/Win11 (KM657W),https://www.thegioididong.com/laptop/asus-zenbook-14-oled-i5-km657w?utm_flashsale=1,laptop,Asus,"{'Công nghệ CPU': 'Intel Core i5 Raptor Lake - 13500H', 'Số nhân': '12', 'Số luồng': '16', 'Tốc độ CPU': '2.6GHz', 'Tốc độ tối đa': 'Turbo Boost 4.7 GHz', 'RAM': '16 GB', 'Loại RAM': 'LPDDR5X (Onboard)', 'Tốc độ Bus RAM': '4266 MHz', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0', 'Màn hình': '14""', 'Độ phân giải': '2.8K (2880 x 1800) - OLED 16:10', 'Tần số quét': '90 Hz', 'Độ phủ màu': '100% DCI-P3', 'Công nghệ màn hình': 'Thời gian phản hồi 0.2 ms', 'Card màn hình': 'Card tích hợp - Intel Iris Xe Graphics', 'Công nghệ âm thanh': 'Công nghệ Smart AMP', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Khe đọc thẻ nhớ': 'Micro SD', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Độ bền chuẩn quân đội MIL STD 810H', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 313.6 mm - Rộng 220.6 mm - Dày 16.9 mm - 1.39 kg', 'Chất liệu': 'Vỏ kim loại - Nhôm', 'Thông tin Pin': '4-cell Li-ion, 75 Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2024'}","[{'color': 'Bạc', 'price': 23190000.0}]"
Laptop Apple MacBook Air 13 inch M2 16GB/256GB/10GPU,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb-10gpu,laptop,MacBook,"{'Công nghệ CPU': 'Apple M2', 'Số nhân': '8', 'Số luồng': 'Hãng không công bố', 'Tốc độ CPU': '100GB/s', 'Tốc độ tối đa': 'Hãng không công bố', 'RAM': '16 GB', 'Loại RAM': 'Hãng không công bố', 'Tốc độ Bus RAM': 'Hãng không công bố', 'Hỗ trợ RAM tối đa': 'Không hỗ trợ nâng cấp', 'Ổ cứng': '256 GB SSD', 'Màn hình': '13.6""', 'Độ phân giải': 'Liquid Retina (2560 x 1664)', 'Tần số quét': 'Hãng không công bố', 'Công nghệ màn hình': 'Wide color (P3)', 'Card màn hình': 'Card tích hợp - 10 nhân GPU', 'Công nghệ âm thanh': 'Spatial Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6 (802.11ax)', 'Webcam': '1080p FaceTime HD camera', 'Tính năng khác': 'Sạc MagSafe', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 304.1 mm - Rộng 215 mm - Dày 11.3 mm - 1.24 kg', 'Chất liệu': 'Vỏ kim loại', 'Thông tin Pin': 'Lên đến 18 giờ', 'Hệ điều hành': 'macOS', 'Thời điểm ra mắt': '6/2022'}","[{'color': 'Xanh đen', 'price': 23190000.0}, {'color': 'Bạc', 'price': 23190000.0}, {'color': 'Xám', 'price': 23190000.0}]"
Laptop HP Gaming VICTUS 16 s0077AX R7 7840HS/16GB/512GB/144Hz/6GB RTX3050/Win11 (8C5N6PA),https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa,laptop,HP,"{'Công nghệ CPU': 'AMD Ryzen 7 - 7840HS', 'Số nhân': '8', 'Số luồng': '16', 'Tốc độ CPU': '3.8GHz', 'Tốc độ tối đa': 'Turbo Boost 5.1 GHz', 'NPU': 'AMD XDNA', 'Hiệu năng xử lý AI (TOPS)': 'Max 10 TOPS', 'RAM': '16 GB', 'Loại RAM': 'DDR5 2 khe (1 khe 8 GB + 1 khe 8 GB)', 'Tốc độ Bus RAM': '5600 MHz', 'Hỗ trợ RAM tối đa': '32 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe', 'Màn hình': '16.1""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '144Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card rời - NVIDIA GeForce RTX 3050, 6 GB', 'Công nghệ âm thanh': 'Audio by BO', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Webcam': 'Full HD Webcam', 'Tính năng khác': 'Công tắc khóa camera', 'Đèn bàn phím': 'Đèn chuyển màu RGB - 1 vùng', 'Kích thước': 'Dài 369 mm - Rộng 259.4 mm - Dày 23.9 mm - 2.34 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '4-cell, 70Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Đen', 'price': 23690000.0}]"
Laptop HP Elitebook 630 G10 i5 1335U/16GB/512GB/Win11 (9J0B4PT),https://www.thegioididong.com/laptop/hp-elitebook-630-g10-i5-19j0b4pt,laptop,HP,"{'Công nghệ CPU': 'Intel Core i5 Raptor Lake - 1335U', 'Số nhân': '10', 'Số luồng': '12', 'Tốc độ CPU': '1.3GHz', 'Tốc độ tối đa': 'Turbo Boost 4.6 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (1 khe 16 GB + 1 khe rời)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)', 'Màn hình': '13.3""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '60Hz', 'Độ phủ màu': '45% NTSC', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi)', 'Công nghệ âm thanh': 'Realtek High Definition Audio', 'Cổng giao tiếp': 'Jack tai nghe 3.5 mm', 'Kết nối không dây': 'Wi-Fi 6E (802.11ax)', 'Khe đọc thẻ nhớ': 'Smart Card', 'Webcam': 'HD webcam', 'Tính năng khác': 'TPM 2.0', 'Đèn bàn phím': 'Đơn sắc - Màu trắng', 'Kích thước': 'Dài 306.9 mm - Rộng 208.4 mm - Dày 15.9 mm - 1.22 kg', 'Chất liệu': 'Vỏ kim loại - Nhôm', 'Thông tin Pin': '3-cell, 42Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Bạc', 'price': 22490000.0}]"
Laptop Lenovo Ideapad 1 15ALC7 R7 5700U/16GB/512GB/Win11 (82R400C1VN),https://www.thegioididong.com/laptop/lenovo-ideapad-1-15alc7-r7-82r400c1vn,laptop,Lenovo,"{'Công nghệ CPU': 'AMD Ryzen 7 - 5700U', 'Số nhân': '8', 'Số luồng': '16', 'Tốc độ CPU': '1.8GHz', 'Tốc độ tối đa': 'Turbo Boost 4.3 GHz', 'RAM': '16 GB', 'Loại RAM': 'DDR4 2 khe (8 GB onboard + 1 khe 8 GB)', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '16 GB', 'Ổ cứng': '512 GB SSD NVMe PCIe Gen 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB (2280) / 512 GB (2242))', 'Màn hình': '15.6""', 'Độ phân giải': 'Full HD (1920 x 1080)', 'Tần số quét': '60Hz', 'Công nghệ màn hình': 'Tấm nền IPS', 'Card màn hình': 'Card tích hợp - AMD Radeon Graphics', 'Công nghệ âm thanh': 'Dolby Audio', 'Cổng giao tiếp': '1 x USB 2.0', 'Kết nối không dây': 'Bluetooth 5.0', 'Khe đọc thẻ nhớ': 'SD', 'Webcam': 'HD webcam', 'Tính năng khác': 'TPM 2.0', 'Đèn bàn phím': 'Không có đèn', 'Kích thước': 'Dài 360.2 mm - Rộng 236 mm - Dày 17.9 mm - 1.61 kg', 'Chất liệu': 'Vỏ nhựa', 'Thông tin Pin': '42 Wh', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời điểm ra mắt': '2023'}","[{'color': 'Xám', 'price': 12990000.0}]"
