name,url,category,brand,specifications,prices
ROSA Rezo I30 i7 13700F/32GB/512GB/RTX4060 8GB/Win 11 Pro,https://www.thegioididong.com/may-tinh-de-ban/rosa-rezo-i30-i7-13700f-32gb-512gb-rtx4060-8gb-win-11?utm_flashsale=1,pc,ROSA,"{'Công nghệ CPU': 'i7', 'Loại CPU': '13700F', 'Tốc độ CPU': '2.10 GHz', 'Tốc độ tối đa': '5.10 GHz', 'Số nhân - số luồng': '16 nhân - 24 luồng', 'Socket': 'Intel LGA 1700', 'Chipset': 'Intel B760', 'RAM': '32 GB', 'Loại RAM': 'DDR4', 'Số khe RAM': '2 khe', 'Tốc độ Bus RAM': '3200 MHz', 'Tản nhiệt RAM': 'Có', 'Ổ cứng': '512 GB', 'Chuẩn kết nối ổ cứng': 'SSD NMVE', 'Model': 'DUAL-RTX4060-O8G -V2', 'Form Factor': 'Micro-ATX', 'CPU hỗ trợ': 'Intel Core thế hệ 13', 'Loại RAM hỗ trợ': 'DDR4 Non-ECC', 'Tổng số khe RAM': '4 x DIMM', 'Tốc độ Bus RAM hỗ trợ': '3200 MHz', 'Hỗ trợ dung lượng RAM tối đa': '128 GB', 'Hỗ trợ thêm khe cắm SSD M.2/HDD': '4 x SATA 6Gb/s ports', 'Số khe cắm mở rộng': '1 x PCIe 4.0 x16 slot', 'Cổng I/O mặt sau': '1 x HDMI', 'Kết nối internet': '1 x Wifi 6', 'Công nghệ âm thanh': 'Realtek 7.1 Surround Sound High Definition Audio CODEC', 'Chip đồ hoạ': 'NVIDIA GeForce RTX 4060', 'Bộ nhớ': '8 GB DDR6 OC', 'Bus bộ nhớ': '128 Bit', 'Chuẩn giao tiếp': 'PCI Express 4.0', 'Bộ nguồn đề xuất': '550W (1 x 8 chân)', 'Hỗ trợ OC': 'Có', 'Yêu cầu cấp nguồn trực tiếp': 'Có', 'Cổng xuất hình ảnh': '1 x HDMI', 'Số lượng quạt': '2 quạt', 'Loại Case': 'MORAX 3FA BLACK', 'Hỗ trợ mainboard': 'Micro-ATX', 'Cổng giao tiếp mặt trước': '1 x Jack Micro', 'Chất liệu': 'Khung kim loại', 'Hỗ trợ ổ cứng tối đa': '2 x SSD 2.5 inch', 'Số lượng quạt kèm theo': '3 quạt', 'Đèn LED': 'Có', 'Hỗ trợ tản nhiệt nước': 'Kích thước tối đa 175 mm', 'Tản nhiệt CPU': 'Tản Nhiệt Khí CPU', 'Tốc độ (RPM)': '650-1800 RPM ± 5%', 'Loại LED': 'LED RGB', 'Kích thước, khối lượng': 'Dài 405 mm - Rộng 375 mm - Dày 216 mm - Nặng 4.5 kg', 'Bộ nguồn điện': '650W', 'Số cổng cắm': '2 x 4+4 PIN', 'Hệ điều hành': 'Windows 11 Pro', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 28990000.0}]"
iMac 24 inch M4 24GB - 256GB,https://www.thegioididong.com/may-tinh-de-ban/imac-24-inch-m4-24gb-256gb,pc,Apple,"{'Công nghệ CPU': 'Apple M4', 'Loại CPU': 'Hãng không công bố', 'Tốc độ CPU': '120 GB/s memory bandwidth', 'Tốc độ tối đa': 'Hãng không công bố', 'Chipset': 'Hãng không công bố', 'RAM': '24 GB', 'Loại RAM': 'Hãng không công bố', 'Số khe RAM': 'Hãng không công bố', 'Tốc độ Bus RAM': 'Hãng không công bố', 'Ổ cứng': '256 GB SSD', 'Chuẩn kết nối ổ cứng': 'Hãng không công bố', 'Kích thước màn hình': '24""', 'Công nghệ màn hình': 'Công nghệ True Tone', 'Độ phân giải': 'Retina 4.5K (4480 x 2520)', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': '8-core GPU', 'Công nghệ âm thanh': '3 micro', 'Cổng giao tiếp': '2 x Thunderbolt/USB 4 (hỗ trợ DisplayPort, Thunderbolt 4 up to 40Gb/s, USB 4 up to 40Gb/s và USB 3.1 Gen 2 up to 10Gb/s)', 'Giao tiếp mạng': 'Wi-Fi 6E (802.11ax)', 'Webcam': '12 MP', 'Tính năng khác': 'Đi kèm chuột & bàn phím không dây', 'Kích thước, khối lượng': 'Dài 547 mm - Rộng 461 mm - Dày 147 mm - Nặng 4.42 kg', 'Bộ nguồn điện': '143 W', 'Hệ điều hành': 'macOS', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 39490000.0}]"
ASUS V500MV i5 13420H/8GB/512GB/Bàn Phím/Chuột/Win11 (V500MV-13420H137W),https://www.thegioididong.com/may-tinh-de-ban/asus-v500mv-i5-13420h-8gb-512gb,pc,Asus,"{'Công nghệ CPU': 'i5', 'Loại CPU': '13420H', 'Tốc độ CPU': '2.10 GHz', 'Tốc độ tối đa': '4.60 GHz', 'Chipset': 'Hãng không công bố', 'RAM': '8 GB', 'Loại RAM': 'DDR5 SO-DIMM', 'Số khe RAM': '1 khe', 'Tốc độ Bus RAM': '5200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD M.2 2280 NVMe PCIe 4.0', 'Khe cắm mở rộng': '1 x M2 2280', 'Cổng kết nối - Mặt sau': '1 x LAN (RJ45)', 'Cổng kết nối - Mặt trước': '2 x USB 3.2 Gen 1 Type-A', 'Giao tiếp mạng': 'Wi-Fi 6(802.11ax) (Dual band) 2*2', 'Tính năng khác': 'Đi kèm chuột & bàn phím', 'Kích thước, khối lượng': 'Dài 347 mm - Rộng 296 mm - Dày 155 mm - Nặng 6 kg', 'Bộ nguồn điện': '180 W', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời gian ra mắt': '2025'}","[{'color': 'default', 'price': 15190000.0}]"
ROSA Crystal A20 Ryzen 5 5500GT/16GB/256GB/Win 11 Pro,https://www.thegioididong.com/may-tinh-de-ban/rosa-crystal-a20-ryzen-5-5500gt-16gb-256gb-win-11,pc,ROSA,"{'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '5500GT', 'Tốc độ CPU': '3.60 GHz', 'Tốc độ tối đa': '4.40 GHz', 'Số nhân - số luồng': '6 nhân - 12 luồng', 'Bộ nhớ đệm': '19 MB', 'Socket': 'AM4', 'Chipset': 'AMD B550', 'RAM': '16 GB', 'Loại RAM': 'DDR4', 'Số khe RAM': '1 khe', 'Tốc độ Bus RAM': '3200 MHz', 'Ổ cứng': '256 GB', 'Chuẩn kết nối ổ cứng': 'SSD NVMe M.2', 'Model': 'PRIME B550M-A', 'Form Factor': 'Micro-ATX', 'CPU hỗ trợ': 'AMD Ryzen 5000 series', 'Loại RAM hỗ trợ': 'DDR4 Non-ECC', 'Tổng số khe RAM': '4 x DIMM', 'Tốc độ Bus RAM hỗ trợ': '3200 MHz', 'Hỗ trợ dung lượng RAM tối đa': '128 GB', 'Hỗ trợ thêm khe cắm SSD M.2/HDD': '4 x SATA 6Gb/s ports', 'Số khe cắm mở rộng': '1 x PCIe 4.0 x16 slot', 'Cổng I/O mặt sau': '1 x HDMI', 'Card đồ hoạ onboard': 'Có', 'Card đồ họa': 'Radeon Graphic (7 CU)', 'Công nghệ âm thanh': 'Realtek ALC887/897 7.1 Surround Sound CODEC', 'Loại Case': 'Mini Tower', 'Hỗ trợ mainboard': 'Micro-ATX', 'Cổng giao tiếp mặt trước': '1 x Jack Micro', 'Chất liệu': 'Khung kim loại', 'Hỗ trợ ổ cứng tối đa': '3 x 3.5 inch, 1 x 2.5 inch hoặc có thể lắp 1 x 3.5 inch, 3 x 2.5 inch', 'Số lượng quạt kèm theo': '2 quạt', 'Kích thước, khối lượng': 'Dài 360 mm - Rộng 400 mm - Dày 17 mm - Nặng 4.2 kg', 'Bộ nguồn điện': '650W', 'Số cổng cắm': '2 x 4+4 PIN', 'Hệ điều hành': 'Windows 11 Pro', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 9790000.0}]"
iMac 24 inch M4 24GB/512GB,https://www.thegioididong.com/may-tinh-de-ban/imac-24-inch-m4-24gb-512gb,pc,Apple,"{'Công nghệ CPU': 'Apple M4', 'Loại CPU': 'Hãng không công bố', 'Tốc độ CPU': '120 GB/s memory bandwidth', 'Tốc độ tối đa': 'Hãng không công bố', 'Chipset': 'Hãng không công bố', 'RAM': '24 GB', 'Loại RAM': 'Hãng không công bố', 'Số khe RAM': 'Hãng không công bố', 'Tốc độ Bus RAM': 'Hãng không công bố', 'Ổ cứng': '512 GB SSD', 'Chuẩn kết nối ổ cứng': 'Hãng không công bố', 'Kích thước màn hình': '24""', 'Công nghệ màn hình': 'Công nghệ True Tone', 'Độ phân giải': 'Retina 4.5K (4480 x 2520)', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': '8-core GPU', 'Công nghệ âm thanh': '3 micro', 'Cổng giao tiếp': '2 x Thunderbolt/USB 4 (hỗ trợ DisplayPort, Thunderbolt 4 up to 40Gb/s, USB 4 up to 40Gb/s và USB 3.1 Gen 2 up to 10Gb/s)', 'Giao tiếp mạng': 'Wi-Fi 6E (802.11ax)', 'Webcam': '12 MP', 'Tính năng khác': 'Đi kèm chuột & bàn phím không dây', 'Kích thước, khối lượng': 'Dài 547 mm - Rộng 461 mm - Dày 147 mm - Nặng 4.42 kg', 'Bộ nguồn điện': '143 W', 'Hệ điều hành': 'macOS', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 44490000.0}]"
iMac 24 inch M4 16GB/256GB/10GPU,https://www.thegioididong.com/may-tinh-de-ban/imac-24-inch-m4-16gb-256gb-10gpu,pc,Apple,"{'Công nghệ CPU': 'Apple M4', 'Loại CPU': 'Hãng không công bố', 'Tốc độ CPU': '120 GB/s memory bandwidth', 'Tốc độ tối đa': 'Hãng không công bố', 'Chipset': 'Hãng không công bố', 'RAM': '16 GB', 'Loại RAM': 'Hãng không công bố', 'Số khe RAM': 'Hãng không công bố', 'Tốc độ Bus RAM': 'Hãng không công bố', 'Ổ cứng': '256 GB SSD', 'Chuẩn kết nối ổ cứng': 'Hãng không công bố', 'Kích thước màn hình': '24""', 'Công nghệ màn hình': 'Công nghệ True Tone', 'Độ phân giải': 'Retina 4.5K (4480 x 2520)', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': '10-core GPU', 'Công nghệ âm thanh': '3 micro', 'Cổng giao tiếp': '4 x Thunderbolt/USB 4 (hỗ trợ DisplayPort, Thunderbolt 4 up to 40Gb/s, USB 4 up to 40Gb/s và USB 3.1 Gen 2 up to 10Gb/s)', 'Giao tiếp mạng': 'Wi-Fi 6E (802.11ax)', 'Webcam': '12 MP', 'Tính năng khác': 'Đi kèm chuột & bàn phím không dây', 'Kích thước, khối lượng': 'Dài 547 mm - Rộng 461 mm - Dày 147 mm - Nặng 4.44 kg', 'Bộ nguồn điện': '143 W', 'Hệ điều hành': 'macOS', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 38990000.0}]"
ROSA Rezo A20 Ryzen 5 5600X/16GB/500GB/RX6500XT 4GB/Win11 Pro,https://www.thegioididong.com/may-tinh-de-ban/rosa-rezo-a20-ryzen-5-5600x-16gb-500gb-rx6500xt-4gb-win11,pc,ROSA,"{'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '5600X', 'Tốc độ CPU': '3.70 GHz', 'Tốc độ tối đa': '4.60 GHz', 'Số nhân - số luồng': '6 nhân - 12 luồng', 'Bộ nhớ đệm': '35 MB', 'Socket': 'AM4', 'Chipset': 'AMD B550', 'RAM': '16 GB', 'Loại RAM': 'DDR4', 'Số khe RAM': '1 khe', 'Tốc độ Bus RAM': '3200 MHz', 'Tản nhiệt RAM': 'Có', 'Ổ cứng': '500 GB', 'Chuẩn kết nối ổ cứng': 'SSD NVMe M.2', 'Model': 'DUAL-RX6500XT-O4G-V2', 'Form Factor': 'Micro-ATX', 'CPU hỗ trợ': 'AMD Ryzen 5000 series', 'Loại RAM hỗ trợ': 'DDR4 Non-ECC', 'Tổng số khe RAM': '4 x DIMM', 'Tốc độ Bus RAM hỗ trợ': '3200 MHz', 'Hỗ trợ dung lượng RAM tối đa': '128 GB', 'Hỗ trợ thêm khe cắm SSD M.2/HDD': '4 x SATA 6Gb/s ports', 'Số khe cắm mở rộng': '1 x PCIe 4.0 x16 slot', 'Cổng I/O mặt sau': '1 x HDMI', 'Công nghệ âm thanh': 'Realtek ALC887/897 7.1 Surround Sound CODEC', 'Chip đồ hoạ': 'Radeon RX 6500 XT', 'Bộ nhớ': '4 GB GDDR6', 'Bus bộ nhớ': '64 Bit', 'Chuẩn giao tiếp': 'PCI Express 4.0', 'Bộ nguồn đề xuất': '500W (1 x 6 chân)', 'Hỗ trợ OC': 'Có', 'Yêu cầu cấp nguồn trực tiếp': 'Có', 'Cổng xuất hình ảnh': '1 x HDMI', 'Số lượng quạt': '2 quạt', 'Loại Case': 'MORAX 3FA BLACK', 'Hỗ trợ mainboard': 'Micro-ATX', 'Cổng giao tiếp mặt trước': '1 x Jack Micro', 'Chất liệu': 'Khung kim loại', 'Hỗ trợ ổ cứng tối đa': '2 x SSD 2.5 inch', 'Số lượng quạt kèm theo': '3 quạt', 'Đèn LED': 'Có', 'Hỗ trợ tản nhiệt nước': 'Kích thước tối đa 175 mm', 'Kích thước, khối lượng': 'Dài 405 mm - Rộng 375 mm - Dày 216 mm - Nặng 4.5 kg', 'Bộ nguồn điện': '650W', 'Số cổng cắm': '2 x 4+4 PIN', 'Hệ điều hành': 'Windows 11 Pro', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 14890000.0}]"
"SingPC AIO M24Ei3128M5-W i3 12100/8GB/512GB/23.8""FullHD/Bàn phím/Chuột/Win11Pro",https://www.thegioididong.com/may-tinh-de-ban/singpc-aio-m24ei3128m5-w-i3-12100,pc,SingPC,"{'Công nghệ CPU': 'i3', 'Loại CPU': '12100', 'Tốc độ CPU': '3.30 GHz', 'Tốc độ tối đa': '4.30 GHz', 'Chipset': 'Intel H610', 'RAM': '8 GB', 'Loại RAM': 'DDR4 SO-DIMM', 'Số khe RAM': '2 khe', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD M.2-PCIe', 'Khe cắm mở rộng': 'SSD 2.5 inch SATA 3 hoặc HDD 2.5 inch SATA 3', 'Kích thước màn hình': '23.8""', 'Công nghệ màn hình': 'Độ sáng 250 nits', 'Độ phân giải': 'Full HD', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': 'Intel UHD 730', 'Công nghệ âm thanh': 'Realtek ALC897', 'Cổng giao tiếp': '1x MIC in', 'Giao tiếp mạng': 'Bluetooth 5.0', 'Webcam': '3.1 MP (with Mic)', 'Tính năng khác': 'Đi kèm chuột & bàn phím', 'Kích thước, khối lượng': 'Dài 540 mm - Rộng 228 mm - Dày 519 mm - Nặng 7.3 kg', 'Bộ nguồn điện': '150 W', 'Hệ điều hành': 'Windows 11 Pro', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 12990000.0}]"
SingPC AIO M24Ei5128M5-W i5 12400/8GB/512GB/23.8 inch Full HD/Bàn Phím/Chuột/Win11Pro,https://www.thegioididong.com/may-tinh-de-ban/singpc-aio-m24ei5128m5-w-i5-12400,pc,SingPC,"{'Công nghệ CPU': 'i5', 'Loại CPU': '12400', 'Tốc độ CPU': '2.50 GHz', 'Tốc độ tối đa': '4.40 GHz', 'Chipset': 'Intel H610', 'RAM': '8 GB', 'Loại RAM': 'DDR4 SO-DIMM', 'Số khe RAM': '2 khe', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD M.2-PCIe', 'Khe cắm mở rộng': 'SSD 2.5 inch SATA 3 hoặc HDD 2.5 inch SATA 3', 'Kích thước màn hình': '23.8""', 'Công nghệ màn hình': 'Độ sáng 250 nits', 'Độ phân giải': 'Full HD', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': 'Intel UHD 730', 'Công nghệ âm thanh': 'Realtek ALC897', 'Cổng giao tiếp': '1x MIC in', 'Giao tiếp mạng': 'Bluetooth 5.0', 'Webcam': '3.1 MP (with Mic)', 'Tính năng khác': 'Đi kèm chuột & bàn phím không dây', 'Kích thước, khối lượng': 'Dài 540 mm - Rộng 228 mm - Dày 519 mm - Nặng 7.3 kg', 'Bộ nguồn điện': '150 W', 'Hệ điều hành': 'Windows 11 Pro'}","[{'color': 'default', 'price': 13990000.0}]"
Mac mini M4 16GB/256GB,https://www.thegioididong.com/may-tinh-de-ban/mac-mini-m4-16gb-256gb,pc,Apple,"{'Công nghệ CPU': 'Apple M4', 'Loại CPU': 'Hãng không công bố', 'Tốc độ CPU': '120 GB/s memory bandwidth', 'Tốc độ tối đa': 'Hãng không công bố', 'Chipset': 'Hãng không công bố', 'RAM': '16 GB', 'Loại RAM': 'Hãng không công bố', 'Số khe RAM': 'Hãng không công bố', 'Tốc độ Bus RAM': 'Hãng không công bố', 'Ổ cứng': '256 GB SSD', 'Chuẩn kết nối ổ cứng': 'Hãng không công bố', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': '10-core GPU', 'Cổng kết nối - Mặt sau': '1 x LAN (RJ45)', 'Cổng kết nối - Mặt trước': '1 x Jack 3.5 mm', 'Giao tiếp mạng': 'Wi-Fi 6E (802.11ax)', 'Kích thước, khối lượng': 'Dài 127 mm - Rộng 127 mm - Dày 50 mm - Nặng 0.67 kg', 'Bộ nguồn điện': '155 W', 'Hệ điều hành': 'macOS', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 14490000.0}]"
Mac mini M4 24GB/1TB,https://www.thegioididong.com/may-tinh-de-ban/mac-mini-m4-24gb-1tb,pc,Apple,"{'Công nghệ CPU': 'Apple M4', 'Loại CPU': 'Hãng không công bố', 'Tốc độ CPU': '120 GB/s memory bandwidth', 'Tốc độ tối đa': 'Hãng không công bố', 'Chipset': 'Hãng không công bố', 'RAM': '24 GB', 'Loại RAM': 'Hãng không công bố', 'Số khe RAM': 'Hãng không công bố', 'Tốc độ Bus RAM': 'Hãng không công bố', 'Ổ cứng': '1 TB SSD', 'Chuẩn kết nối ổ cứng': 'Hãng không công bố', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': '10-core GPU', 'Cổng kết nối - Mặt sau': '1 x LAN (RJ45)', 'Cổng kết nối - Mặt trước': '1 x Jack 3.5 mm', 'Giao tiếp mạng': 'Wi-Fi 6E (802.11ax)', 'Kích thước, khối lượng': 'Dài 127 mm - Rộng 127 mm - Dày 50 mm - Nặng 0.67 kg', 'Bộ nguồn điện': '155 W', 'Hệ điều hành': 'macOS', 'Thời gian ra mắt': '2024'}","[{'color': 'default', 'price': 29590000.0}]"
ASUS V500MV i3 1315U/8GB/512GB/Bàn Phím/Chuột/Win11 (V500MV-31315U053W),https://www.thegioididong.com/may-tinh-de-ban/asus-v500mv-i3-1315u-8gb-512gb,pc,Asus,"{'Công nghệ CPU': 'i3', 'Loại CPU': '1315U', 'Tốc độ CPU': '1.20 GHz', 'Tốc độ tối đa': '4.50 GHz', 'Chipset': 'Hãng không công bố', 'RAM': '8 GB', 'Loại RAM': 'DDR5 SO-DIMM', 'Số khe RAM': '1 khe', 'Tốc độ Bus RAM': '5200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD M.2 2280 NVMe PCIe 4.0', 'Khe cắm mở rộng': '1 x M2 2280', 'Cổng kết nối - Mặt sau': '1 x LAN (RJ45)', 'Cổng kết nối - Mặt trước': '2 x USB 3.2 Gen 1 Type-A', 'Giao tiếp mạng': 'Wi-Fi 6(802.11ax) (Dual band) 2*2', 'Kích thước, khối lượng': 'Dài 347 mm - Rộng 296 mm - Dày 155 mm - Nặng 6 kg', 'Bộ nguồn điện': '180 W', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời gian ra mắt': '2025'}","[{'color': 'default', 'price': 10990000.0}]"
ASUS V500MV i3 1315U/8GB/256GB/Bàn Phím/Chuột/Win11 (V500MV-31315U054W),https://www.thegioididong.com/may-tinh-de-ban/asus-v500mv-i3-1315u-8gb-256gb,pc,Asus,"{'Công nghệ CPU': 'i3', 'Loại CPU': '1315U', 'Tốc độ CPU': '1.20 GHz', 'Tốc độ tối đa': '4.50 GHz', 'Chipset': 'Hãng không công bố', 'RAM': '8 GB', 'Loại RAM': 'DDR5 SO-DIMM', 'Số khe RAM': '1 khe', 'Tốc độ Bus RAM': '5200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '256 GB SSD M.2 2280 NVMe PCIe 4.0', 'Khe cắm mở rộng': '1 x M2 2280', 'Cổng kết nối - Mặt sau': '1 x LAN (RJ45)', 'Cổng kết nối - Mặt trước': '2 x USB 3.2 Gen 1 Type-A', 'Giao tiếp mạng': 'Wi-Fi 6(802.11ax) (Dual band) 2*2', 'Kích thước, khối lượng': 'Dài 347 mm - Rộng 296 mm - Dày 155 mm - Nặng 6 kg', 'Bộ nguồn điện': '180 W', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời gian ra mắt': '2025'}","[{'color': 'default', 'price': 10490000.0}]"
"MSI AIO Modern AM242 12M i5 1235U/8GB/512GB/23.8"" Full HD/Bàn phím/Chuột/Win11",https://www.thegioididong.com/may-tinh-de-ban/msi-aio-modern-am242-12m-i5-1235u-8gb-512gb-23-8-full-hd,pc,MSI,"{'Công nghệ CPU': 'i5', 'Loại CPU': '1235U', 'Tốc độ CPU': '1.30 GHz', 'Tốc độ tối đa': '4.40 GHz', 'Chipset': 'Intel SoC', 'RAM': '8 GB (1 thanh)', 'Loại RAM': 'DDR4', 'Số khe RAM': '2 khe', 'Tốc độ Bus RAM': '3200 MHz', 'Hỗ trợ RAM tối đa': '64 GB', 'Ổ cứng': '512 GB SSD M.2', 'Khe cắm mở rộng': '1 x 2.5” HDD hoặc SSD', 'Kích thước màn hình': '23.8""', 'Công nghệ màn hình': 'Privacy Screen (Làm mờ khi người dùng rời đi)', 'Độ phân giải': 'Full HD', 'Thiết kế card': 'Card đồ hoạ tích hợp', 'Card màn hình': 'Intel Iris Xe Graphics (Core i5 trở lên với bộ nhớ kênh đôi)', 'Công nghệ âm thanh': '2 loa tích hợp', 'Cổng giao tiếp': '1 x LAN (RJ45)', 'Giao tiếp mạng': 'Bluetooth 5.2', 'Webcam': 'Full HD (hỗ trợ Windows Hello)', 'Tính năng khác': 'Mở khóa khuôn mặt', 'Kích thước, khối lượng': 'Dài 423 mm - Rộng 124 mm - Dày 53.7 mm - Nặng 4.65 kg', 'Hệ điều hành': 'Windows 11 Home SL', 'Thời gian ra mắt': '2025'}","[{'color': 'default', 'price': 14590000.0}]"
