name,url,brand,prices,specifications
PC E-Power Office 33 Intel Core i3 12100 / RAM 16GB / SSD 256GB / 450W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-33-intel-core-i3-12100-ram-16gb,E-Power,"[{'color': 'Đen', 'price': 6990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '12100', 'Đồ họa tổng hợp': 'Intel UHD Graphics 730', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '3', 'Số khe SSD/HDD còn lại': '1 SSD + 1 HDD', 'Cổng giao tiếp': 'Đầu ra: HDMI', 'Công suất': 'Bên trên: 450 W', 'Kích thước': '293 x 160 x 382 mm', 'Trọng lượng sản phẩm': '5 kg', 'Chất liệu': 'Khung máy: Kim loại', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '36 tháng', 'Màu sắc': 'Đen'}"
PC E-Power Hero i7 12700F/RAM 32GB DDR5/500GB/750W/RTX3060/Wifi/Bluetooth,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-hero-i7-12700f,E-Power,"[{'color': 'Đen', 'price': 24990000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i7', 'Loại CPU': '12700F', 'Đồ họa tổng hợp': 'NVIDIA GeForce RTX 3060 12GB', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '128 GB', 'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '3', 'Số khe SSD/HDD còn lại': '2 SSD + 1 HDD', 'Cổng giao tiếp': 'Đầu ra: Type C', 'Công suất': 'Bên trên: 750 W', 'Kích thước': '430 x 218 x 395 mm', 'Trọng lượng sản phẩm': '8 kg', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung máy: Thép sơn tĩnh điện', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '36 tháng', 'Màu sắc': 'Đen'}"
PC E-Power Poseidon i7 12700F/RAM 32GB DDR5/SSD 1TB/750W/RTX4060/Wifi/Bluetooth Trắng,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-poseidon-i7-12700f,E-Power,"[{'color': 'Trắng', 'price': 27890000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i7', 'Loại CPU': '12700F', 'Đồ họa tổng hợp': 'NVIDIA GeForce RTX 4060 8GB GDDR6 (233 AI TOPS)', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '128 GB', 'Dung lượng RAM': '32 GB (2 thanh 16 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '3', 'Số khe SSD/HDD còn lại': '2 SSD + 1 HDD', 'Cổng giao tiếp': 'Đầu ra: Type C', 'Công suất': 'Bên trên: 750 W', 'Kích thước': '299 x 310 x 345 mm', 'Trọng lượng sản phẩm': '8 kg', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung máy: Thép sơn tĩnh điện', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2024', 'Thời gian bảo hành': '36 tháng', 'Màu sắc': 'Trắng'}"
PC Gaming E-Power G4060 i5 12400F/16GB/500GB/650W/GeForce RTX4060,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-g4060-i5-12400f,E-Power,"[{'color': 'Đen', 'price': 19440000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '12400F', 'Số nhân': '6', 'Số luồng': '12', 'Bộ nhớ đệm': '7.5 MB', 'Hãng': 'NVIDIA', 'Model': 'GeForce RTX 4060', 'Đồ họa tổng hợp': 'NVIDIA GeForce RTX 4060 8GB GDDR6 (233 AI TOPS)', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': 'SATA 3 x 4', 'Số khe SSD/HDD còn lại': '1 HDD', 'Loại SSD': '3 M.2 NVMe', 'Chuẩn M2': '2280', 'Cổng giao tiếp': 'DisplayPort\nHDMI 2.1', 'Wifi': '802.11 a/b/g/n', 'Dạng tản nhiệt': 'Tản khí', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tên thế hệ': 'Alder Lake', 'Tốc độ CPU': 'Cơ bản 2.5 GHz\nTối đa 4.4 GHz', 'Tốc độ đọc/ghi': 'Đọc 3500 Mb/s', 'Công suất': 'Bên dưới: 650 W', 'Kích thước': '350 x 195 x 435 mm', 'Trọng lượng sản phẩm': '15 kg', 'Chất liệu': 'Mặt bên ngoài cùng: Kính\nKhung máy: Kim loại', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Màu sắc': 'Đen'}"
PC Gaming E-Power i3060 Core i5 12400F/16GB/500GB/650W/Geforce RTX 3060 8GB,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-i3060-core-i5-12400f,E-Power,"[{'color': 'Đen', 'price': 18940000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '12400F', 'Số nhân': '6', 'Số luồng': '12', 'Hãng': 'NVIDIA', 'Model': 'GeForce RTX 3060', 'Bộ nhớ': '8 GB', 'Đồ họa tổng hợp': 'NVIDIA GeForce RTX 3060 8GB', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '128 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD\nSATA 3 x 4', 'Số khe SSD/HDD còn lại': '2 SSD + 1 HDD', 'Dung lượng': '500', 'Chuẩn M2': '2280', 'Cổng giao tiếp': 'USB 3.1\nUSB 2.0\nUSB 3.2', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Công suất': 'Bên dưới: 750 W', 'Kích thước': '318 x 210 x 398 mm', 'Trọng lượng sản phẩm': '6.5 kg', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung màn hình: Thép sơn tĩnh điện\nVỏ máy: Kính', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Màu sắc': 'Đen'}"
PC Gaming E-Power Ryzen 5 5500 / RAM 16GB / SSD 500GB / 650W / GTX 1650,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-ryzen-5-5500,E-Power,"[{'color': 'Đen', 'price': 12040000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '5500', 'Số nhân': '6', 'Số luồng': '12', 'Hãng': 'NVIDIA', 'Model': 'GeForce GTX 1650', 'Bộ nhớ': '4 GB', 'Đồ họa tổng hợp': 'NVIDIA GeForce GTX 1650 4GB', 'Khe RAM tối đa': '4 khe', 'Số khe RAM còn lại': '2', 'Hỗ trợ RAM tối đa': '128GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '2 x SSD M2 PCIe\nM.2 slot x 1', 'Số khe SSD/HDD còn lại': '1 SSD\n0', 'Cổng giao tiếp': 'Audio Jack: USB 3.2', 'Dạng tản nhiệt': 'Tản khí', 'Chất liệu tản nhiệt': 'Copper, Aluminum', 'OS': 'Không', 'Chipset': 'AMD B450', 'Công suất': '650 W', 'Kích thước': '299 x 310 x 345 mm', 'Trọng lượng sản phẩm': '5.5 kg', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
Máy tính để bàn Intel NUC i3 1315U (RNUC13ANHI30000),https://fptshop.com.vn/may-tinh-de-ban/pc-intel-nuc-i3-1315u-rnuc13anhi30000,Unknown,"[{'color': 'Đen', 'price': 8590000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '1315U', 'Số nhân': '6', 'Số luồng': '8', 'Bộ nhớ đệm': '10 MB', 'Đồ họa tổng hợp': 'Intel UHD Graphics 730', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': 'Đang cập nhật', 'Loại RAM': 'DDR4', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '1 SSD', 'Cổng giao tiếp': 'Audio Jack: USB 3.2', 'Dạng tản nhiệt': 'Tản khí', 'Chất liệu tản nhiệt': 'Lá tản nhiệt nhôm', 'Tốc độ CPU': '4.5 GHz', 'Công suất': 'Tổng: 90 W', 'Kích thước': '117 x 112 x 54 mm', 'Trọng lượng sản phẩm': '2 kg', 'Loại Case': 'Mini ITX', 'Chất liệu': 'Khung máy: Kim loại', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
Mac mini M4 2024 10CPU/10GPU/16GB/256GB,https://fptshop.com.vn/may-tinh-de-ban/mac-mini-m4-2024-10-cpu-10-gpu-16gb-256gb,Apple,"[{'color': 'Bạc', 'price': 14990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M4', 'Loại CPU': '10-Core', 'Hãng': 'Apple', 'Model': 'GPU 10 nhân', 'Đồ họa tổng hợp': 'Apple M4', 'Khe RAM tối đa': '1 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '16 GB', 'Dung lượng RAM': '16 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng': '256', 'Cổng giao tiếp': '2 Type C\n1 LAN\n2 USB\n1 Jack 3.5 mm\n1 HDMI', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.3', 'OS': 'macOS', 'Version': 'Ventura', 'Phụ kiện trong hộp': 'Bộ sạc điện', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Công suất': '150 W', 'Kích thước': '19.7 x 19.7 x 3.58 cm', 'Trọng lượng sản phẩm': '1.18 kg', 'Kiểu dáng thiết kế': 'PC đồng bộ', 'Chất liệu': 'Vỏ thân máy: Nhôm', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '11/2024', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Bạc'}"
PC Gaming E-Power A6500XT Ryzen 5 5500/16GB/500GB/550W/Radeon RX 6500XT,https://fptshop.com.vn/may-tinh-de-ban/pc-gaming-e-power-a6500xt-ryzen-5-5500-rx-6500xt,E-Power,"[{'color': 'Đen', 'price': 10240000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '5500', 'Số nhân': '6', 'Số luồng': '12', 'Đồ họa tổng hợp': 'AMD Radeon RX 6500 XT 4GB', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '2', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': 'M.2 slot x 1', 'Số khe SSD/HDD còn lại': '1 SSD', 'Cổng giao tiếp': 'Audio Jack: USB 3.2', 'OS': 'Không', 'Chipset': 'AMD B450', 'Công suất': 'Bên dưới: 550 W', 'Kích thước': '430 x 218 x 395 mm', 'Trọng lượng sản phẩm': '7 kg', 'Loại Case': 'MID tower', 'Chất liệu': 'Khung máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2025', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
Mac mini M4 2024 10CPU/10GPU/24GB/256GB,https://fptshop.com.vn/may-tinh-de-ban/mac-mini-m4-2024-10-cpu-10-gpu-24gb-256gb,Apple,"[{'color': 'Bạc', 'price': 19990000}]","{'Hãng CPU': 'Apple', 'Công nghệ CPU': 'M4', 'Loại CPU': '10-Core', 'Hãng': 'Apple', 'Model': 'GPU 10 nhân', 'Đồ họa tổng hợp': 'Apple M4', 'Khe RAM tối đa': '1 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '24 GB', 'Dung lượng RAM': '24 GB', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1', 'Số khe SSD/HDD còn lại': '0', 'Dung lượng': '256', 'Cổng giao tiếp': '2 Type C\n1 LAN\n2 USB\n1 Jack 3.5 mm\n1 HDMI', 'Wifi': '802.11 ax', 'Bluetooth': 'v5.3', 'OS': 'macOS', 'Version': 'Ventura', 'Phụ kiện trong hộp': 'Bộ sạc điện', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Công suất': 'Đang cập nhật', 'Kích thước': '19.7 x 19.7 x 3.58 cm', 'Trọng lượng sản phẩm': '1.18 kg', 'Kiểu dáng thiết kế': 'PC đồng bộ', 'Chất liệu': 'Vỏ thân máy: Nhôm', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '11/2024', 'Thời gian bảo hành': '12 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Bạc'}"
"Máy tính Lenovo IdeaCentre AIO - 24IRH9 i5 13420H/8GB/512GB/23.8"" FHD/Bàn phím/chuột/Win 11",https://fptshop.com.vn/may-tinh-de-ban/lenovo-ideacentre-aio-24irh9-i5-13420h-f0hn0030vn,Lenovo,"[{'color': 'Xám', 'price': 15890000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Số nhân': '8', 'Số luồng': '12', 'Bộ nhớ đệm': '12 MB', 'Hãng': 'Intel', 'Model': 'UHD', 'Đồ họa tổng hợp': 'Intel UHD Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '16 GB', 'Dung lượng RAM': '8 GB (1 thanh 8 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '0', 'Loại SSD': '1 M2. PCIe', 'Dung lượng': '512', 'Chuẩn M2': '2280', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LCD', 'Tần số quét': '100 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Độ phủ màu': '99% sRGB', 'Cổng giao tiếp': '3 USB Type-A\n1 HDMI 1.4\n1 HDMI 2.1\n1 RJ45 Gigabit Ethernet\n1 Power connector', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.2', 'Webcam': '5.0 MP', 'Công nghệ âm thanh': 'High Definition (HD) Audio\nRealtek ALC233-CG codec', 'OS': 'Windows', 'Version': 'Windows 11', 'Phụ kiện trong hộp': 'Bàn phím không dây\nChuột không dây', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Tên thế hệ': 'Raptor Lake', 'Tốc độ CPU': 'Tối đa 4.6 GHz', 'Công suất': 'Đang cập nhật', 'Kích thước': '540 x 192 x 431 mm', 'Trọng lượng sản phẩm': '6 kg', 'Kiểu dáng thiết kế': 'All in One', 'Chất liệu': 'Khung máy: Nhựa', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '01/2024', 'Thời gian bảo hành': '24 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám'}"
PC E-Power Office 21 AMD Ryzen 5 4600G 3.6 GHz - 4.0 GHz / 16GB / 256GB / 500W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-21-amd-ryzen-5-4600g,E-Power,"[{'color': 'Đen', 'price': 6340000}]","{'Hãng CPU': 'AMD', 'Công nghệ CPU': 'Ryzen 5', 'Loại CPU': '4600G', 'Hãng': 'AMD', 'Model': 'Vega 8', 'Bộ nhớ': 'Share', 'Đồ họa tổng hợp': 'AMD Radeon Graphics Vega 8', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '3', 'Số khe SSD/HDD còn lại': '1 SSD + 1 HDD', 'Loại SSD': 'M2. PCIe', 'Dung lượng': '256 GB', 'Cổng giao tiếp': 'HDMI\nUSB 2.0\nJack 3.5 mm\nLAN', 'Dạng tản nhiệt': 'Quạt', 'Phụ kiện trong hộp': 'Chuột có dây\nBàn phím có dây\nUSB thu Wifi\nDây nguồn', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Chipset': 'AMD A320', 'Công suất': '500 W', 'Kích thước': '300 x 150 x 320 mm', 'Trọng lượng sản phẩm': '4.5 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Chất liệu': 'Vỏ máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
"Máy tính Lenovo IdeaCentre AIO - 24IRH9 i5 13420H/16GB/512GB/23.8"" FHD/Bàn phím/chuột/Win 11",https://fptshop.com.vn/may-tinh-de-ban/lenovo-ideacentre-aio-24irh9-i5-13420h-f0hn003mvn,Lenovo,"[{'color': 'Xám', 'price': 16490000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '13420H', 'Số nhân': '8', 'Số luồng': '12', 'Bộ nhớ đệm': '12 MB', 'Hãng': 'Intel', 'Model': 'UHD', 'Đồ họa tổng hợp': 'Intel UHD Graphics', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '16 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR5', 'Tốc độ RAM': '5200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '1 SSD', 'Số khe SSD/HDD còn lại': '0', 'Loại SSD': '1 M2. PCIe', 'Dung lượng': '512', 'Chuẩn M2': '2280', 'Kích thước màn hình': '23.8 inch', 'Công nghệ màn hình': 'IPS', 'Độ phân giải': '1920 x 1080 Pixels', 'Loại màn hình': 'LCD', 'Tần số quét': '100 Hz', 'Tấm nền': 'IPS', 'Độ sáng': '250 nits', 'Độ phủ màu': '99% sRGB', 'Cổng giao tiếp': '3 USB Type-A\n1 HDMI 1.4\n1 HDMI 2.1\n1 RJ45 Gigabit Ethernet\n1 Power connector', 'Wifi': 'Wifi 6', 'Bluetooth': 'v5.2', 'Webcam': '5.0 MP', 'Công nghệ âm thanh': 'High Definition (HD) Audio\nĐang cập nhật', 'OS': 'Windows', 'Version': 'Windows 11', 'Phụ kiện trong hộp': 'Bàn phím không dây\nChuột không dây', 'Chế độ bảo hành': 'Bảo hành tại hãng', 'Tên thế hệ': 'Đang cập nhật', 'Tốc độ CPU': 'Tối đa 4.6 GHz', 'Công suất': 'Đang cập nhật', 'Kích thước': '540 x 192 x 431 mm', 'Trọng lượng sản phẩm': '6 kg', 'Kiểu dáng thiết kế': 'All in One', 'Chất liệu': 'Khung máy: Nhựa', 'Xuất xứ': 'Trung Quốc', 'Thời điểm ra mắt': '01/2024', 'Thời gian bảo hành': '24 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Xám'}"
PC E-Power Office 26 Intel Core i3 12100 3.3 GHz - 4.3 GHz / 8GB / 256GB / 350W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-26-intel-core-i3-12100,E-Power,"[{'color': 'Đen', 'price': 6640000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i3', 'Loại CPU': '12100', 'Số nhân': '4', 'Số luồng': '8', 'Bộ nhớ đệm': '5 MB', 'Đồ họa tổng hợp': 'Intel UHD Graphics 730', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '1', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '8 GB', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '3', 'Số khe SSD/HDD còn lại': '2', 'Loại SSD': 'M.2 NVMe\nM.2 NVMe', 'Dung lượng': '256 GB', 'Chuẩn M2': '2280', 'Cổng giao tiếp': '1 LAN\n1 HDMI\n2 USB 3.2\n1 VGA\n3 Jack 3.5 mm\n2 USB 3.0\n1 LAN', 'Dạng tản nhiệt': 'Tản khí', 'OS': 'Free DOS\nDOS', 'Phụ kiện trong hộp': 'Bàn phím có dây\nUSB thu Wifi\nChuột có dây', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Tốc độ CPU': 'Cơ bản 3.3 GHz\nTối đa 4.3 GHz', 'Chipset': 'Intel H610', 'Tốc độ đọc/ghi': '1600 MB/s Ghi\nĐọc 1600 MB/s', 'Công suất': '350 W\n350 W', 'Kích thước': '345 × 207 × 412 mm', 'Trọng lượng sản phẩm': '4.5 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Kim loại\nVỏ máy: Kim loại', 'Kích thước Mainboard': 'm-ATX', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
PC E-Power Office 25 Core i5 12400 2.5 GHz - 4.4 GHz / 16GB / 256GB / 500W,https://fptshop.com.vn/may-tinh-de-ban/pc-e-power-office-25-core-i5-12400,E-Power,"[{'color': 'Đen', 'price': 8740000}]","{'Hãng CPU': 'Intel', 'Công nghệ CPU': 'Core i5', 'Loại CPU': '12400', 'Số nhân': '6', 'Số luồng': '12', 'Hãng': 'Intel', 'Model': '730', 'Bộ nhớ': 'Share', 'Đồ họa tổng hợp': 'Intel UHD Graphics 730', 'Khe RAM tối đa': '2 khe', 'Số khe RAM còn lại': '0', 'Hỗ trợ RAM tối đa': '64 GB', 'Dung lượng RAM': '16 GB (2 thanh 8 GB)', 'Loại RAM': 'DDR4', 'Tốc độ RAM': '3200 MHz', 'Kiểu ổ cứng': 'SSD', 'Tổng số khe cắm SSD/HDD': '4', 'Số khe SSD/HDD còn lại': '3', 'Loại SSD': 'M.2 NVMe', 'Dung lượng': '256', 'Cổng giao tiếp': 'USB 2.0\nVGA/D-sub\nUSB 3.2\nHDMI', 'Chế độ bảo hành': 'Bảo hành theo linh kiện', 'Công suất': '500 W', 'Kích thước': '345 × 207 x 412 mm', 'Trọng lượng sản phẩm': '4.5 kg', 'Kiểu dáng thiết kế': 'PC lắp ráp', 'Loại Case': 'MID tower', 'Chất liệu': 'Vỏ máy: Hợp kim', 'Xuất xứ': 'Việt Nam / Trung Quốc', 'Thời điểm ra mắt': '2023', 'Thời gian bảo hành': '36 tháng', 'Hướng dẫn bảo quản': 'Để nơi khô ráo, nhẹ tay, dễ vỡ.', 'Hướng dẫn sử dụng': 'Xem trong sách hướng dẫn sử dụng', 'Màu sắc': 'Đen'}"
